album_id	rank_score	peak_position	week_count	date
4azVkVe6yeIBhFVyECag4j	112	112	0	2013-11-16
0nRgsLe1she16l3pclpyy7	111	199	83	2013-11-16
54qQgflPZiLpk3YZtQf4Ke	110	177	3	2013-11-16
4jTYApZPMapg56gRycOn0D	109	200	54	2013-11-16
4xkM0BwLM9H2IUcbYzpcBI	108	162	28	2013-11-16
0GuVFlHom1tRxlBusLCdGa	107	179	2	2013-11-16
712VoD72K500yLhhgqCyVe	106	199	11	2013-11-16
2G6chemqdiNHxEw1ucZ7pw	105	198	14	2013-11-16
5BvgP623rtvlc0HDcpzquz	104	200	157	2013-11-16
5SqbMEyAt8332ISGiLX0St	103	172	32	2013-11-16
47BiFcV59TQi2s9SkBo2pb	102	200	158	2013-11-16
2cWBwpqMsDJC1ZUwz813lo	101	200	141	2013-11-16
6C89e7cpRmYu1SSKK3GcwS	100	100	0	2013-11-16
7h1ut6IUbndKY7QrqcbAND	99	197	10	2013-11-16
1Pr8icm0nTDKaztvE6Suy6	98	146	2	2013-11-16
5SxEsi1PNyo1XfEKDYcFKF	97	200	51	2013-11-16
7JsgaEeIsP8gpRxmA30ErD	96	198	54	2013-11-16
6t7956yu5zYf5A829XRiHC	95	200	139	2013-11-16
2Ucfsu0BFP0UMEuHcLjzH3	94	191	31	2013-11-16
1g0o05ehdpvoEYfhMXvW9P	93	198	16	2013-11-16
1GHkv48TNqI8MKWJ1FwKFC	92	196	73	2013-11-16
5al42wt5Q3MFV73tDBGbUS	91	91	0	2013-11-16
6cowf7fdb5dgKoglTekOK8	90	199	24	2013-11-16
35BraU46wN6VdKw3qJJge4	89	158	12	2013-11-16
1YYnB6IwdA6tak2DZyFBhJ	86	185	3	2013-11-16
7uVimUILdzSZG4KKKWToq0	85	200	21	2013-11-16
0SHApkUnsJkdt6a6xoSC0z	84	84	0	2013-11-16
7D2NdGvBHIavgLhmcwhluK	82	200	20	2013-11-16
4m2880jivSbbyEGAKfITCa	81	200	24	2013-11-16
4o8ZyBzwPxPVc2bqNG5Xfe	79	187	4	2013-11-16
1EQNkmhggPKCVbFpJldHeb	78	188	3	2013-11-16
3wESArvKH0yccVkxpJayJG	77	77	0	2013-11-16
7CzrzGbCwqT8Y43tvIUPBX	76	195	5	2013-11-16
2Dw4fYqDQnxsgoXDdMbqh3	75	192	48	2013-11-16
7lpbyGc4fHsQkBTsfWVBhp	74	199	16	2013-11-16
7atJn49QvtOLiFxhQd2hp9	73	200	79	2013-11-16
4xwx0x7k6c5VuThz5qVqmV	72	72	14	2013-11-16
3hhDpPtCFuQbppwYgsVhMO	71	199	8	2013-11-16
26m96TIXkNAiL4fl4aiFvd	70	198	9	2013-11-16
4q9nPVz5Nt6KEqtcxk6SI8	69	198	11	2013-11-16
254bcFt3AV1O2B121GFD9S	68	200	26	2013-11-16
33dsTreXJuQ9WVfc3pqJ8F	67	199	12	2013-11-16
73I0czjxZIGfvYBpf1j98v	66	184	4	2013-11-16
2169qq2aiycEtmgwEQlwgp	65	65	0	2013-11-16
6ijGiBcBfUwkoyHn5VUHU2	63	199	71	2013-11-16
3eZd2XbhLyPcgbgcsLTZh3	62	200	171	2013-11-16
5r0Xd2wqRkTE0BqbeYlnFN	61	200	13	2013-11-16
4XUtHUW3LTXUvd6AWfra0J	60	172	10	2013-11-16
3U4iTGCTq1Xy1iNiDgS4Qq	59	195	9	2013-11-16
7mYtNRrdUIZZymc5epjYHE	58	189	6	2013-11-16
4p9dVvZDaZliSjTCbFRhJy	57	195	83	2013-11-16
6J84szYCnMfzEcvIcfWMFL	56	198	159	2013-11-16
6BcETfqZtiIw2TmpQGvAGS	54	54	0	2013-11-16
1hxI8JgXA6StrDhIXrTXxd	53	53	0	2013-11-16
2Kh43m04B1UkVcpcRa1Zug	52	192	6	2013-11-16
0kjj3EUl6EOrKSC9iDurZq	51	199	189	2013-11-16
29edmQR5Ch7QRFdvDI8bs4	50	136	5	2013-11-16
2p6PfHWPN3GgxJZWwmjirp	49	157	2	2013-11-16
5ON0EUtBYPvncR13o4vZpD	48	177	6	2013-11-16
6SWKUE4kbjbsNjaY112Chp	47	199	31	2013-11-16
0JwqzwpkuRIZkEaxW0xC8z	45	199	26	2013-11-16
1zUY4PAFrNUOCeaEBrEHzh	44	200	202	2013-11-16
4sgYpkIASM1jVlNC8Wp9oF	43	200	30	2013-11-16
0H6DSMuGSRC25Ka7PE4O4q	42	186	4	2013-11-16
4jQW2mhMH3TxtAOol3Djuf	41	104	3	2013-11-16
44D28vK3JSIQ7oQNAfoeBD	40	185	2	2013-11-16
14XXkmq6rjlKTxRkelMtZx	39	189	4	2013-11-16
48saUjxC3qdrxuEKa5jiGZ	38	174	5	2013-11-16
3ZSAGfqjufIBOKGB0YCvvG	36	36	0	2013-11-16
1C2h7mLntPSeVYciMRTF4a	35	200	196	2013-11-16
0RnVSSUbSBEjk5MlQZhYYP	34	196	76	2013-11-16
7rSjuY09uCzvMY4TlFsBD8	33	192	90	2013-11-16
4W1P5aWpeneUDRJVRCxqzK	32	32	0	2013-11-16
0z4nD6xjZlQEq4BDF8GRFu	30	191	4	2013-11-16
1NfrmcXk8xNennyxQ57JcW	29	200	20	2013-11-16
0Ehx7UnsUgHAeY7ncN4osu	28	184	3	2013-11-16
5dtw6CoMhbrSj01YUvdQOF	27	200	116	2013-11-16
2RoIGDfbp6ZA0Ztpbanxnb	26	26	0	2013-11-16
6hKHUGNdKQNNf614xxTX8v	25	197	11	2013-11-16
0mVaaNSEcExh4rejUpiSj6	24	197	50	2013-11-16
5eg56dCpFn32neJak2vk0f	23	198	114	2013-11-16
3laxbGfJlWs8UyfSr3HluY	21	196	138	2013-11-16
6dSUIwXQmk3pM1y3Drxtcu	20	200	28	2013-11-16
1hamGtmqitOROTKc0yNhow	19	186	3	2013-11-16
2Qi2SySN2ePZwMLDSv9Krn	18	200	25	2013-11-16
1woCvthHJakakroP6dXNxs	17	130	92	2013-11-16
0QzHUOZHzk8zgQLAbK6sn8	15	15	0	2013-11-16
4L1HDyfdGIkACuygktO7T7	14	194	8	2013-11-16
1oV4pg51THaPN4eJveWxHt	13	13	0	2013-11-16
4jKeipwuUTjlx9USNYdhZn	12	183	291	2013-11-16
6PU9khplTO06aCcMBkoGze	11	199	76	2013-11-16
7ibv6MJHfkq0al0QRmoCd6	10	156	28	2013-11-16
7HOzvP7Ta2lLueojdlJtdZ	8	121	47	2013-11-16
3l4upQAODB7TXlJS3zU97N	7	200	138	2013-11-16
6vBpLg3T8bojcqzoKI6m0R	5	196	15	2013-11-16
1RWQJXBpqdrxBv1L66X3Gj	4	4	0	2013-11-16
7rVsReeHrJWH9Dum8HHQHe	3	3	0	2013-11-16
4WWw8pQHsxnWaWwpLvwZTS	2	2	0	2013-11-16
6bM5H5CIEsTtIoHcScwJWX	1	192	24	2013-11-16
5MQBzs5YlZlE28mD9yUItn	200	200	1	2013-11-09
01WEcEzoa9mfh8fIDhvV1M	199	200	2	2013-11-09
2ZUFSbIkmFkGag000RWOpA	198	200	5	2013-11-09
3RDqXDc1bAETps54MSSOW0	197	200	3	2013-11-09
0rmhjUgoVa17LZuS8xWQ3v	196	198	4	2013-11-09
4cGhyX6yki8lC1Me5cuYpm	195	195	0	2013-11-09
0nRAbeyOElQVVHsDTRYbOO	194	194	0	2013-11-09
5lYzReGzcSNF0Gx47wm6qU	193	200	4	2013-11-09
3pvmZwuBBm8Tt6NXDJkl14	192	192	0	2013-11-09
5M8gr5RV2eR6UkztC69ogB	191	200	11	2013-11-09
6k1uheGE4dRXkcRcpbfRg2	190	198	2	2013-11-09
3dq455biBObErkzqox5TpS	189	189	2	2013-11-09
6XkYUaZ8RIqCZygUspOEXz	188	198	5	2013-11-09
0e87bN6benf8fhvqtcly35	187	191	2	2013-11-09
4WzDgE5rtzgdklKFoDvUcw	186	195	2	2013-11-09
44D28vK3JSIQ7oQNAfoeBD	185	185	0	2013-11-09
6nxDQi0FeEwccEPJeNySoS	184	199	60	2013-11-09
2GSU4IGtDcY5kCXnCJbfNT	183	197	47	2013-11-09
3ztZ9tYkxsTYPp9LQ4qeMx	182	192	2	2013-11-09
1Ghk02nSbwlJ9uBqhztNEG	181	196	2	2013-11-09
58ufpQsJ1DS5kq4hhzQDiI	180	200	46	2013-11-09
0GuVFlHom1tRxlBusLCdGa	179	179	0	2013-11-09
20lOt6G8MHv8ZO7ViOmiP7	178	197	31	2013-11-09
42oQv8fbI5CbeuAasf2ILC	175	197	3	2013-11-09
0y0mFNURUNtdKQozxeJFVL	174	192	3	2013-11-09
0ofEcqNFO5GCb9mYwGbOXL	173	173	0	2013-11-09
1hxraaWEf3wFnJxADf8Dge	172	199	3	2013-11-09
1eHyfkrIOVLGVnt5E4MD2j	170	200	13	2013-11-09
0ks45m1bsP2JsZpM5D2FFA	169	200	9	2013-11-09
5VoeRuTrGhTbKelUfwymwu	168	199	91	2013-11-09
4OTAx9un4e6NfoHuVRiOrC	167	197	8	2013-11-09
0cRJKK0y1sfZEqWub4dK9v	166	199	5	2013-11-09
6MzrSTAQdDR92tHLLAhYp0	165	198	31	2013-11-09
7CiC66MKrLyQ1huzj9qPS9	164	193	3	2013-11-09
4AsDgFHX1AVJzciiNDPelZ	163	163	0	2013-11-09
6NhOx6UV8nYDgrzPquDFLh	160	197	5	2013-11-09
748dZDqSZy6aPXKcI9H80u	159	199	53	2013-11-09
2p6PfHWPN3GgxJZWwmjirp	157	157	0	2013-11-09
1EQNkmhggPKCVbFpJldHeb	156	188	2	2013-11-09
1X3xa9xIsrOQi7SJ646xkN	155	200	7	2013-11-09
3da6Ihr5l6xjOCDs5sTXIu	154	200	6	2013-11-09
7z7iT4n1wEYDbNTr8FkgoR	153	200	54	2013-11-09
1jUoeAbO2HCADZ1uiyLYIo	152	190	8	2013-11-09
76FXHQhTuT4QMIxfL09gX8	151	199	55	2013-11-09
4E0WPXZrzazdpbJvQPum94	150	190	5	2013-11-09
1783Mxpt38yxafCtFlgHNF	149	199	8	2013-11-09
2Q9oTK48eb85waX1fFJsvj	148	200	58	2013-11-09
1YYnB6IwdA6tak2DZyFBhJ	147	185	2	2013-11-09
1Pr8icm0nTDKaztvE6Suy6	146	146	0	2013-11-09
6czdbbMtGbAkZ6ud2OMTcg	145	200	8	2013-11-09
4Yf5LJfqpjgl1a4TBiCi07	144	200	27	2013-11-09
1s9tU91VJt4sU5owi29GD3	143	196	6	2013-11-09
1J56P63eoGNMCRkqAKOOfI	142	177	5	2013-11-09
1xQUjeEsRKo7zLiOPAgTlD	141	196	4	2013-11-09
0O82niJ0NpcptYRxogeEZu	140	200	32	2013-11-09
0Ehx7UnsUgHAeY7ncN4osu	139	184	2	2013-11-09
1NrV9Ijb8Dk4yWv5LdYT09	138	138	0	2013-11-09
78bpIziExqiI9qztvNFlQu	137	195	7	2013-11-09
2pAIXVAEZ6J4t2LdKrhlJY	136	136	0	2013-11-09
7L4ZgnQqEhCEsV9GnMeXtE	135	135	0	2013-11-09
3hhDpPtCFuQbppwYgsVhMO	134	199	7	2013-11-09
5PfnCqRbdfIDMb1x3MPQam	133	172	23	2013-11-09
0LbwGlPytttMWtgKJIEd9F	132	198	7	2013-11-09
6vMTdFzBPjyrBSFkCvjUh3	131	199	13	2013-11-09
3cGKAHAUhAaTTezK4GbBhQ	130	200	14	2013-11-09
54qQgflPZiLpk3YZtQf4Ke	129	177	2	2013-11-09
4wg9qbqOVgnaA2eBGg74yK	128	194	89	2013-11-09
1azUkThwd2HfUDdeNeT147	127	200	140	2013-11-09
5BvgP623rtvlc0HDcpzquz	126	200	156	2013-11-09
64hKb8U28ebT5iDzcTrOsc	125	200	57	2013-11-09
3cyLH6iUGPjEsZIUFnJfd3	124	198	6	2013-11-09
4ybWq0AegFFAvHULAe7q0K	123	199	116	2013-11-09
712VoD72K500yLhhgqCyVe	122	199	10	2013-11-09
2mylGx7w2Q3yhUyN8iEWOF	121	121	13	2013-11-09
63o2Wjzlnv5FsMSuEmT0Xu	120	161	31	2013-11-09
7CzrzGbCwqT8Y43tvIUPBX	119	195	4	2013-11-09
0nRgsLe1she16l3pclpyy7	118	199	82	2013-11-09
4jTYApZPMapg56gRycOn0D	117	200	53	2013-11-09
1hamGtmqitOROTKc0yNhow	116	186	2	2013-11-09
5jKMfS57mHTHzlSFGfPFxU	115	200	28	2013-11-09
50JEs25Ca52Q8lcAkuttuP	114	200	68	2013-11-09
3bnHtSmmsgJiG82hGCmsq9	113	196	7	2013-11-09
3Z2hKuExMtMArxB6zvc6lQ	112	112	0	2013-11-09
4xkM0BwLM9H2IUcbYzpcBI	111	162	27	2013-11-09
6hKHUGNdKQNNf614xxTX8v	110	197	10	2013-11-09
7JsgaEeIsP8gpRxmA30ErD	109	198	53	2013-11-09
4o8ZyBzwPxPVc2bqNG5Xfe	108	187	3	2013-11-09
7lpbyGc4fHsQkBTsfWVBhp	107	199	15	2013-11-09
2VDnekBdHv9CuNpu3yBMZa	106	106	0	2013-11-09
7h1ut6IUbndKY7QrqcbAND	105	197	9	2013-11-09
0iuDlDYXlxbjrKMcO2kepk	104	104	0	2013-11-09
4m2880jivSbbyEGAKfITCa	103	200	23	2013-11-09
1g0o05ehdpvoEYfhMXvW9P	101	198	15	2013-11-09
14XXkmq6rjlKTxRkelMtZx	100	189	3	2013-11-09
0H6DSMuGSRC25Ka7PE4O4q	99	186	3	2013-11-09
3tSSB1DofuOXRnNXPDjwiW	98	200	26	2013-11-09
26m96TIXkNAiL4fl4aiFvd	97	198	8	2013-11-09
47BiFcV59TQi2s9SkBo2pb	96	200	157	2013-11-09
7rSjuY09uCzvMY4TlFsBD8	95	192	89	2013-11-09
4q9nPVz5Nt6KEqtcxk6SI8	94	198	10	2013-11-09
5eg56dCpFn32neJak2vk0f	93	198	113	2013-11-09
7D2NdGvBHIavgLhmcwhluK	92	200	19	2013-11-09
5SxEsi1PNyo1XfEKDYcFKF	91	200	50	2013-11-09
0z4nD6xjZlQEq4BDF8GRFu	90	191	3	2013-11-09
2cWBwpqMsDJC1ZUwz813lo	89	200	140	2013-11-09
4sgYpkIASM1jVlNC8Wp9oF	88	200	29	2013-11-09
7mYtNRrdUIZZymc5epjYHE	87	189	5	2013-11-09
3Z9mVQmcVN88J6Lx7f0ORi	86	86	0	2013-11-09
5r0Xd2wqRkTE0BqbeYlnFN	85	200	12	2013-11-09
73I0czjxZIGfvYBpf1j98v	84	184	3	2013-11-09
3U4iTGCTq1Xy1iNiDgS4Qq	83	195	8	2013-11-09
1GHkv48TNqI8MKWJ1FwKFC	82	196	72	2013-11-09
0JwqzwpkuRIZkEaxW0xC8z	81	199	25	2013-11-09
2Kh43m04B1UkVcpcRa1Zug	80	192	5	2013-11-09
30oc4LI7xm1yMU0XqjLnai	79	79	0	2013-11-09
6cowf7fdb5dgKoglTekOK8	78	199	23	2013-11-09
48saUjxC3qdrxuEKa5jiGZ	77	174	4	2013-11-09
6J84szYCnMfzEcvIcfWMFL	75	198	158	2013-11-09
4XUtHUW3LTXUvd6AWfra0J	74	172	9	2013-11-09
2Ucfsu0BFP0UMEuHcLjzH3	73	191	30	2013-11-09
3laxbGfJlWs8UyfSr3HluY	71	196	137	2013-11-09
29edmQR5Ch7QRFdvDI8bs4	70	136	4	2013-11-09
2Dw4fYqDQnxsgoXDdMbqh3	69	192	47	2013-11-09
1WEB5MyLArnEhQw3MnNW9b	67	144	2	2013-11-09
4L1HDyfdGIkACuygktO7T7	66	194	7	2013-11-09
1cAujZxQJDEhqXK0EBBNtr	65	158	3	2013-11-09
4p9dVvZDaZliSjTCbFRhJy	63	195	82	2013-11-09
6Z1zv6Hw9bdvSoxI5uYk2h	62	173	7	2013-11-09
1fuhAoWdCjTNFkAf0QyaHC	61	61	0	2013-11-09
6ijGiBcBfUwkoyHn5VUHU2	60	199	70	2013-11-09
0mVaaNSEcExh4rejUpiSj6	59	197	49	2013-11-09
1NfrmcXk8xNennyxQ57JcW	58	200	19	2013-11-09
0kjj3EUl6EOrKSC9iDurZq	57	199	188	2013-11-09
6SWKUE4kbjbsNjaY112Chp	56	199	30	2013-11-09
33dsTreXJuQ9WVfc3pqJ8F	54	199	11	2013-11-09
254bcFt3AV1O2B121GFD9S	53	200	25	2013-11-09
6vBpLg3T8bojcqzoKI6m0R	52	196	14	2013-11-09
7HOzvP7Ta2lLueojdlJtdZ	49	121	46	2013-11-09
7mmqWjgDqup34v4bVcTHTx	48	185	3	2013-11-09
6zAWsUQxIUhLIdHCnZ6qXM	47	179	4	2013-11-09
6Zf3Wy3O3KZG7sTpiyrdKv	46	191	6	2013-11-09
7m7F7SQ3BXvIpvOgjW51Gp	45	198	88	2013-11-09
2j6ShzB9mVjzic58w3XCXN	44	44	0	2013-11-09
1vwqf42OUqrGJtLFqixZUB	42	199	155	2013-11-09
3qiCrNvs0rxMXMN5E8eccu	41	41	0	2013-11-09
5ON0EUtBYPvncR13o4vZpD	40	177	5	2013-11-09
2uCehLMuLbXVqEklFZzfZA	39	161	2	2013-11-09
3WrufJir7I61NkvkDwxero	38	135	20	2013-11-09
5dtw6CoMhbrSj01YUvdQOF	37	200	115	2013-11-09
4SF0wIuxCLsAI6kGVBOz6H	36	98	3	2013-11-09
7juWTdmjo0vYywWu8HiQxs	35	163	15	2013-11-09
1C2h7mLntPSeVYciMRTF4a	34	200	195	2013-11-09
7atJn49QvtOLiFxhQd2hp9	33	200	78	2013-11-09
5qyn4jD90I0A7mLGAxJ2Fz	32	148	12	2013-11-09
16Ljgzu7nBDSjTXJkCgBaJ	31	187	59	2013-11-09
1woCvthHJakakroP6dXNxs	30	130	91	2013-11-09
6bM5H5CIEsTtIoHcScwJWX	29	192	23	2013-11-09
53DrBEDi1AvhWOtCdljUiu	28	200	85	2013-11-09
2QgGoL5VSQhPHudTObS7zK	27	194	5	2013-11-09
6t7956yu5zYf5A829XRiHC	26	200	138	2013-11-09
1zUY4PAFrNUOCeaEBrEHzh	25	200	201	2013-11-09
6ohX7moZZnF1FwYrli1OJ6	24	200	93	2013-11-09
1x6hrh2j50CCOozAmvc9I5	22	140	31	2013-11-09
6dMfMvS3hyk3ZCl4yljEDD	21	117	103	2013-11-09
2Qi2SySN2ePZwMLDSv9Krn	19	200	24	2013-11-09
4jKeipwuUTjlx9USNYdhZn	18	183	290	2013-11-09
0UxWN628tSTCaR4NVpqSHM	17	190	49	2013-11-09
2YIGIiMYhsnDSeot1MQm0H	16	16	0	2013-11-09
2tJoaDnwr0xWHD4OriSNtB	15	199	24	2013-11-09
2aMkKzCvsavPM8bLNFM844	14	188	5	2013-11-09
3AUIurHdBrfvqSs7EEr3AA	13	197	18	2013-11-09
77dNyQA0z8dV33M4so4eRY	12	148	84	2013-11-09
1f9vWKabhNPNQnHLleExSh	11	154	88	2013-11-09
16iYefmYfh5RJg4XEi6rG9	9	192	27	2013-11-09
6F8Z326QUFLin8COF200Hh	8	169	3	2013-11-09
4PbHCckGALCndisP6NsETF	7	192	11	2013-11-09
0Im5nUhAuNDSYVjfPh7RyS	6	192	253	2013-11-09
2ugozjdiI4CXaTEcrN3hfz	4	4	0	2013-11-09
2eEowNba2YzfiKxyuPwhdh	3	122	48	2013-11-09
1Gtf2hZQlOGVER16uemmzR	2	191	284	2013-11-09
6FCakQJ6z6TF0y0qkHYKgy	1	135	107	2013-11-09
01WEcEzoa9mfh8fIDhvV1M	200	200	1	2013-11-02
3RDqXDc1bAETps54MSSOW0	199	200	2	2013-11-02
6k1uheGE4dRXkcRcpbfRg2	198	198	0	2013-11-02
2ZUFSbIkmFkGag000RWOpA	197	200	4	2013-11-02
1Ghk02nSbwlJ9uBqhztNEG	196	196	0	2013-11-02
4WzDgE5rtzgdklKFoDvUcw	195	195	0	2013-11-02
0rmhjUgoVa17LZuS8xWQ3v	194	198	3	2013-11-02
6XkYUaZ8RIqCZygUspOEXz	193	198	4	2013-11-02
3ztZ9tYkxsTYPp9LQ4qeMx	192	192	0	2013-11-02
0e87bN6benf8fhvqtcly35	191	191	0	2013-11-02
5lYzReGzcSNF0Gx47wm6qU	190	200	3	2013-11-02
5M8gr5RV2eR6UkztC69ogB	189	200	10	2013-11-02
1EQNkmhggPKCVbFpJldHeb	188	188	0	2013-11-02
42oQv8fbI5CbeuAasf2ILC	187	197	2	2013-11-02
1hamGtmqitOROTKc0yNhow	186	186	0	2013-11-02
1YYnB6IwdA6tak2DZyFBhJ	185	185	0	2013-11-02
0Ehx7UnsUgHAeY7ncN4osu	184	184	0	2013-11-02
0y0mFNURUNtdKQozxeJFVL	183	192	2	2013-11-02
1hxraaWEf3wFnJxADf8Dge	182	199	2	2013-11-02
6nxDQi0FeEwccEPJeNySoS	181	199	59	2013-11-02
2GSU4IGtDcY5kCXnCJbfNT	180	197	46	2013-11-02
7CiC66MKrLyQ1huzj9qPS9	179	193	2	2013-11-02
54qQgflPZiLpk3YZtQf4Ke	177	177	0	2013-11-02
03eAUnVRV8HiocTehgn6fe	176	176	0	2013-11-02
58ufpQsJ1DS5kq4hhzQDiI	175	200	45	2013-11-02
6NhOx6UV8nYDgrzPquDFLh	174	197	4	2013-11-02
1eHyfkrIOVLGVnt5E4MD2j	173	200	12	2013-11-02
0cRJKK0y1sfZEqWub4dK9v	171	199	4	2013-11-02
4OTAx9un4e6NfoHuVRiOrC	170	197	7	2013-11-02
0ks45m1bsP2JsZpM5D2FFA	168	200	8	2013-11-02
4E0WPXZrzazdpbJvQPum94	167	190	4	2013-11-02
3da6Ihr5l6xjOCDs5sTXIu	166	200	5	2013-11-02
0c8G4kwWZRRBNf0O7HfWjF	165	165	0	2013-11-02
4o8ZyBzwPxPVc2bqNG5Xfe	162	187	2	2013-11-02
2uCehLMuLbXVqEklFZzfZA	161	161	0	2013-11-02
1X3xa9xIsrOQi7SJ646xkN	159	200	6	2013-11-02
6lfwLgVBxltkAIvkpK4axR	158	158	0	2013-11-02
5VoeRuTrGhTbKelUfwymwu	157	199	90	2013-11-02
1783Mxpt38yxafCtFlgHNF	156	199	7	2013-11-02
20lOt6G8MHv8ZO7ViOmiP7	155	197	30	2013-11-02
7z7iT4n1wEYDbNTr8FkgoR	154	200	53	2013-11-02
0LbwGlPytttMWtgKJIEd9F	153	198	6	2013-11-02
1s9tU91VJt4sU5owi29GD3	152	196	5	2013-11-02
6MzrSTAQdDR92tHLLAhYp0	151	198	30	2013-11-02
76FXHQhTuT4QMIxfL09gX8	150	199	54	2013-11-02
6czdbbMtGbAkZ6ud2OMTcg	149	200	7	2013-11-02
14XXkmq6rjlKTxRkelMtZx	148	189	2	2013-11-02
748dZDqSZy6aPXKcI9H80u	147	199	52	2013-11-02
3cyLH6iUGPjEsZIUFnJfd3	146	198	5	2013-11-02
2Q9oTK48eb85waX1fFJsvj	145	200	57	2013-11-02
1WEB5MyLArnEhQw3MnNW9b	144	144	0	2013-11-02
1xQUjeEsRKo7zLiOPAgTlD	143	196	3	2013-11-02
3cGKAHAUhAaTTezK4GbBhQ	142	200	13	2013-11-02
5jKMfS57mHTHzlSFGfPFxU	141	200	27	2013-11-02
0O82niJ0NpcptYRxogeEZu	140	200	31	2013-11-02
1J56P63eoGNMCRkqAKOOfI	139	177	4	2013-11-02
0z4nD6xjZlQEq4BDF8GRFu	138	191	2	2013-11-02
0H6DSMuGSRC25Ka7PE4O4q	137	186	2	2013-11-02
3hhDpPtCFuQbppwYgsVhMO	136	199	6	2013-11-02
5uqfqHv9qnYeUnIBbyFjqa	135	135	0	2013-11-02
2CtG0KacG7ZYR6PL5dD1jA	134	134	0	2013-11-02
73I0czjxZIGfvYBpf1j98v	133	184	2	2013-11-02
78bpIziExqiI9qztvNFlQu	132	195	6	2013-11-02
6vMTdFzBPjyrBSFkCvjUh3	131	199	12	2013-11-02
3dq455biBObErkzqox5TpS	129	129	0	2013-11-02
19l1j3NYm8xEQTdr4ZxlIu	128	128	0	2013-11-02
712VoD72K500yLhhgqCyVe	127	199	9	2013-11-02
1cAujZxQJDEhqXK0EBBNtr	126	158	2	2013-11-02
1jUoeAbO2HCADZ1uiyLYIo	125	190	7	2013-11-02
64hKb8U28ebT5iDzcTrOsc	124	200	56	2013-11-02
1azUkThwd2HfUDdeNeT147	123	200	139	2013-11-02
7mmqWjgDqup34v4bVcTHTx	122	185	2	2013-11-02
7CzrzGbCwqT8Y43tvIUPBX	121	195	3	2013-11-02
1g0o05ehdpvoEYfhMXvW9P	120	198	14	2013-11-02
2Kh43m04B1UkVcpcRa1Zug	119	192	4	2013-11-02
4jTYApZPMapg56gRycOn0D	118	200	52	2013-11-02
26m96TIXkNAiL4fl4aiFvd	117	198	7	2013-11-02
4Yf5LJfqpjgl1a4TBiCi07	116	200	26	2013-11-02
0nRgsLe1she16l3pclpyy7	115	199	81	2013-11-02
2Ucfsu0BFP0UMEuHcLjzH3	114	191	29	2013-11-02
4ybWq0AegFFAvHULAe7q0K	113	199	115	2013-11-02
7h1ut6IUbndKY7QrqcbAND	111	197	8	2013-11-02
3U4iTGCTq1Xy1iNiDgS4Qq	110	195	7	2013-11-02
6hKHUGNdKQNNf614xxTX8v	109	197	9	2013-11-02
4wg9qbqOVgnaA2eBGg74yK	108	194	88	2013-11-02
4q9nPVz5Nt6KEqtcxk6SI8	107	198	9	2013-11-02
3bnHtSmmsgJiG82hGCmsq9	106	196	6	2013-11-02
2mylGx7w2Q3yhUyN8iEWOF	105	105	12	2013-11-02
00H1JwjiuSU0zZmPaIYZAp	104	104	0	2013-11-02
1GHkv48TNqI8MKWJ1FwKFC	103	196	71	2013-11-02
4m2880jivSbbyEGAKfITCa	102	200	22	2013-11-02
7JsgaEeIsP8gpRxmA30ErD	101	198	52	2013-11-02
6VG4CatwFgBvs6slCNrk1w	100	100	0	2013-11-02
1Gtf2hZQlOGVER16uemmzR	98	191	283	2013-11-02
5r0Xd2wqRkTE0BqbeYlnFN	97	200	11	2013-11-02
6cowf7fdb5dgKoglTekOK8	96	199	22	2013-11-02
29edmQR5Ch7QRFdvDI8bs4	95	136	3	2013-11-02
5SxEsi1PNyo1XfEKDYcFKF	93	200	49	2013-11-02
4xkM0BwLM9H2IUcbYzpcBI	92	162	26	2013-11-02
6F8Z326QUFLin8COF200Hh	91	169	2	2013-11-02
4XUtHUW3LTXUvd6AWfra0J	90	172	8	2013-11-02
7mYtNRrdUIZZymc5epjYHE	89	189	4	2013-11-02
6WnfWrfsfu7T9TXbHIFHX9	87	87	0	2013-11-02
0JwqzwpkuRIZkEaxW0xC8z	86	199	24	2013-11-02
5SC0415RIGVX9ZfL0tfbAl	84	183	2	2013-11-02
3tSSB1DofuOXRnNXPDjwiW	83	200	25	2013-11-02
6Zf3Wy3O3KZG7sTpiyrdKv	82	191	5	2013-11-02
7lpbyGc4fHsQkBTsfWVBhp	81	199	14	2013-11-02
50JEs25Ca52Q8lcAkuttuP	79	200	67	2013-11-02
3laxbGfJlWs8UyfSr3HluY	78	196	136	2013-11-02
4L1HDyfdGIkACuygktO7T7	77	194	6	2013-11-02
6ZwGrN98HgppZCRk1xMlbh	76	169	5	2013-11-02
3ebyEGol0Abc7VAxYf7vEg	75	200	138	2013-11-02
48saUjxC3qdrxuEKa5jiGZ	73	174	3	2013-11-02
5T5Z1A54e3td86aLxCadUa	72	72	0	2013-11-02
6J84szYCnMfzEcvIcfWMFL	71	198	157	2013-11-02
2cWBwpqMsDJC1ZUwz813lo	70	200	139	2013-11-02
4R3tXoorBpHji6Jdms8a4Q	69	188	117	2013-11-02
4m42U6SL9j0j9hEtOVyN3p	68	68	0	2013-11-02
1NfrmcXk8xNennyxQ57JcW	67	200	18	2013-11-02
6ijGiBcBfUwkoyHn5VUHU2	64	199	69	2013-11-02
0kjj3EUl6EOrKSC9iDurZq	63	199	187	2013-11-02
